0.0001,2.5,0.6,30.0,6.0,0.07075
0.0001,2.5,0.6,30.0,6.0,0.061
0.0001,2.5,0.6,30.0,6.0,0.09175
0.0001,2.5,0.6,30.0,6.0,0.0505
0.0001,2.5,0.6,30.0,6.0,0.05875
0.0001,2.5,0.6,30.0,6.0,0.06325
0.0001,2.5,0.6,30.0,6.0,0.0835
0.0001,2.5,0.6,30.0,6.0,0.03625
0.0001,2.5,0.6,30.0,6.0,0.068
0.0001,2.5,0.6,30.0,6.0,0.02375
0.0001,2.5,0.6,30.0,6.0,0.0855
0.0001,2.5,0.6,30.0,6.0,0.10075
0.0001,2.5,0.6,30.0,6.0,0.02325
0.0001,2.5,0.6,30.0,6.0,0.068
0.0001,2.5,0.6,30.0,6.0,0.13075
0.0001,2.5,0.6,30.0,6.0,0.12475
0.0001,2.5,0.6,30.0,6.0,0.06875
0.0001,2.5,0.6,30.0,6.0,0.0235
0.0001,2.5,0.6,30.0,6.0,0.10525
0.0001,2.5,0.6,30.0,6.0,0.1175
0.0001,2.5,0.6,30.0,6.0,0.037
0.0001,2.5,0.6,30.0,6.0,0.159
0.0001,2.5,0.6,30.0,6.0,0.02425
0.0001,2.5,0.6,30.0,6.0,0.03225
0.0001,2.5,0.6,30.0,6.0,0.11575
0.0001,2.5,0.6,30.0,6.0,0.0565
0.0001,2.5,0.6,30.0,6.0,0.04825
0.0001,2.5,0.6,30.0,6.0,0.0345
0.0001,2.5,0.6,30.0,6.0,0.028
0.0001,2.5,0.6,30.0,6.0,0.0495
0.0001,2.5,0.6,30.0,6.0,0.0205
0.0001,2.5,0.6,30.0,6.0,0.0695
0.0001,2.5,0.6,30.0,6.0,0.092
0.0001,2.5,0.6,30.0,6.0,0.06825
0.0001,2.5,0.6,50.0,6.0,0.099
0.0001,2.5,0.6,50.0,6.0,0.08125
0.0001,2.5,0.6,50.0,6.0,0.06
0.0001,2.5,0.6,50.0,6.0,0.0645
0.0001,2.5,0.6,50.0,6.0,0.056
0.0001,2.5,0.6,50.0,6.0,0.101
0.0001,2.5,0.6,50.0,6.0,0.074
0.0001,2.5,0.6,50.0,6.0,0.10625
0.0001,2.5,0.6,50.0,6.0,0.17975
0.0001,2.5,0.6,50.0,6.0,0.0575
0.0001,2.5,0.6,50.0,6.0,0.18375
0.0001,2.5,0.6,50.0,6.0,0.078
0.0001,2.5,0.6,50.0,6.0,0.091
0.0001,2.5,0.6,50.0,6.0,0.06475
0.0001,2.5,0.6,50.0,6.0,0.107
0.0001,2.5,0.6,50.0,6.0,0.0865
0.0001,2.5,0.6,50.0,6.0,0.052
0.0001,2.5,0.6,50.0,6.0,0.1215
0.0001,2.5,0.6,50.0,6.0,0.092
0.0001,2.5,0.6,50.0,6.0,0.13225
0.0001,2.5,0.6,50.0,6.0,0.1305
0.0001,2.5,0.6,50.0,6.0,0.08975
0.0001,2.5,0.6,50.0,6.0,0.05325
0.0001,2.5,0.6,50.0,6.0,0.1365
0.0001,2.5,0.6,50.0,6.0,0.0555
0.0001,2.5,0.6,50.0,6.0,0.02525
0.0001,2.5,0.6,50.0,6.0,0.08675
0.0001,2.5,0.6,50.0,6.0,0.12875
0.0001,2.5,0.6,50.0,6.0,0.082
0.0001,2.5,0.6,50.0,6.0,0.072
0.0001,2.5,0.6,50.0,6.0,0.134
0.0001,2.5,0.6,50.0,6.0,0.04775
0.0001,2.5,0.6,50.0,6.0,0.04475
0.0001,2.5,0.6,50.0,6.0,0.06225
0.0001,2.5,0.6,50.0,6.0,0.057
0.0001,2.5,0.6,50.0,6.0,0.087
0.0001,2.5,0.6,50.0,6.0,0.05675
0.0001,2.5,0.6,50.0,6.0,0.127
0.0001,2.5,0.6,50.0,6.0,0.0535
0.0001,2.5,0.6,50.0,6.0,0.0595
0.0001,2.5,0.6,50.0,6.0,0.05775
0.0001,2.5,0.6,50.0,6.0,0.0475
0.0001,2.5,0.6,50.0,6.0,0.155
0.0001,2.5,0.6,50.0,6.0,0.05975
0.0001,2.5,0.6,50.0,6.0,0.18925
0.0001,2.5,0.6,50.0,6.0,0.08075
0.0001,2.5,0.6,50.0,6.0,0.055
0.0001,2.5,0.6,50.0,6.0,0.171
0.0001,2.5,0.6,50.0,6.0,0.10275
0.0001,2.5,0.6,50.0,6.0,0.1615
0.0001,2.5,0.6,50.0,6.0,0.0925
0.0001,2.5,0.6,50.0,6.0,0.12125
0.0001,2.5,0.6,50.0,6.0,0.05625
0.0001,2.5,0.6,50.0,6.0,0.166
0.0001,2.5,0.6,50.0,6.0,0.06475
0.0001,2.5,0.6,50.0,6.0,0.16725
0.0001,2.5,0.6,50.0,6.0,0.1125
0.0001,2.5,0.6,50.0,6.0,0.05225
0.0001,2.5,0.6,50.0,6.0,0.05
0.0001,2.5,0.6,50.0,6.0,0.0655
0.0001,2.5,0.6,50.0,6.0,0.05975
0.0001,2.5,0.6,50.0,6.0,0.0495
0.0001,2.5,0.6,50.0,6.0,0.05025
0.0001,2.5,0.6,50.0,6.0,0.076
0.0001,2.5,0.6,50.0,6.0,0.07025
0.0001,2.5,0.6,50.0,6.0,0.0355
0.0001,2.5,0.6,50.0,6.0,0.08225
0.0001,2.5,0.6,50.0,6.0,0.10325
0.0001,2.5,0.6,50.0,6.0,0.06075
0.0001,2.5,0.6,50.0,6.0,0.05275
0.0001,2.5,0.6,50.0,6.0,0.05125
0.0001,2.5,0.6,50.0,6.0,0.13675
0.0001,2.5,0.6,50.0,6.0,0.05
0.0001,2.5,0.6,50.0,6.0,0.106
0.0001,2.5,0.6,50.0,6.0,0.0565
0.0001,2.5,0.6,50.0,6.0,0.05975
0.0001,2.5,0.6,50.0,6.0,0.08775
0.0001,2.5,0.6,50.0,6.0,0.14875
0.0001,2.5,0.6,50.0,6.0,0.125
0.0001,2.5,0.6,50.0,6.0,0.10025
0.0001,2.5,0.6,50.0,6.0,0.11975
0.0001,2.5,0.6,50.0,6.0,0.098
0.0001,2.5,0.6,50.0,6.0,0.043
0.0001,2.5,0.6,50.0,6.0,0.047
0.0001,2.5,0.6,50.0,6.0,0.0705
0.0001,2.5,0.6,50.0,6.0,0.09425
0.0001,2.5,0.6,50.0,6.0,0.05575
0.0001,2.5,0.6,50.0,6.0,0.0795
0.0001,2.5,0.6,50.0,6.0,0.059
0.0001,2.5,0.6,50.0,6.0,0.0615
0.0001,2.5,0.6,50.0,6.0,0.0685
0.0001,2.5,0.6,50.0,6.0,0.0725
0.0001,2.5,0.6,50.0,6.0,0.05175
0.0001,2.5,0.6,50.0,6.0,0.1475
0.0001,2.5,0.6,50.0,6.0,0.0885
0.0001,2.5,0.6,50.0,6.0,0.07725
0.0001,2.5,0.6,50.0,6.0,0.08725
0.0001,2.5,0.6,50.0,6.0,0.115
0.0001,2.5,0.6,50.0,6.0,0.0785
0.0001,2.5,0.6,50.0,6.0,0.1075
0.001,2.5,0.6,10.0,6.0,0.0105
0.001,2.5,0.6,10.0,6.0,0.0035
0.001,2.5,0.6,10.0,6.0,0.01325
0.001,2.5,0.6,10.0,6.0,0.01
0.001,2.5,0.6,10.0,6.0,0.00825
0.001,2.5,0.6,10.0,6.0,0.05125
0.001,2.5,0.6,10.0,6.0,0.02925
0.001,2.5,0.6,10.0,6.0,0.018
0.001,2.5,0.6,10.0,6.0,0.01275
0.001,2.5,0.6,10.0,6.0,0.00975
0.001,2.5,0.6,10.0,6.0,0.03025
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.03075
0.001,2.5,0.6,10.0,6.0,0.012
0.001,2.5,0.6,10.0,6.0,0.0235
0.001,2.5,0.6,10.0,6.0,0.01875
0.001,2.5,0.6,10.0,6.0,0.01825
0.001,2.5,0.6,10.0,6.0,0.02375
0.001,2.5,0.6,10.0,6.0,0.0225
0.001,2.5,0.6,10.0,6.0,0.10675
0.001,2.5,0.6,10.0,6.0,0.0125
0.001,2.5,0.6,10.0,6.0,0.006
0.001,2.5,0.6,10.0,6.0,0.0145
0.001,2.5,0.6,10.0,6.0,0.00575
0.001,2.5,0.6,10.0,6.0,0.00775
0.001,2.5,0.6,10.0,6.0,0.03325
0.001,2.5,0.6,10.0,6.0,0.10725
0.001,2.5,0.6,10.0,6.0,0.0145
0.001,2.5,0.6,10.0,6.0,0.0255
0.001,2.5,0.6,10.0,6.0,0.00625
0.001,2.5,0.6,10.0,6.0,0.019
0.001,2.5,0.6,10.0,6.0,0.015
0.001,2.5,0.6,10.0,6.0,0.008
0.001,2.5,0.6,10.0,6.0,0.01225
0.001,2.5,0.6,10.0,6.0,0.031
0.001,2.5,0.6,10.0,6.0,0.09675
0.001,2.5,0.6,10.0,6.0,0.0145
0.001,2.5,0.6,10.0,6.0,0.03
0.001,2.5,0.6,10.0,6.0,0.00925
0.001,2.5,0.6,10.0,6.0,0.08975
0.001,2.5,0.6,10.0,6.0,0.03425
0.001,2.5,0.6,10.0,6.0,0.008
0.001,2.5,0.6,10.0,6.0,0.0415
0.001,2.5,0.6,10.0,6.0,0.02325
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.0085
0.001,2.5,0.6,10.0,6.0,0.0205
0.001,2.5,0.6,10.0,6.0,0.016
0.001,2.5,0.6,10.0,6.0,0.0145
0.001,2.5,0.6,10.0,6.0,0.01575
0.001,2.5,0.6,10.0,6.0,0.029
0.001,2.5,0.6,10.0,6.0,0.01025
0.001,2.5,0.6,10.0,6.0,0.013
0.001,2.5,0.6,10.0,6.0,0.01625
0.001,2.5,0.6,10.0,6.0,0.01975
0.001,2.5,0.6,10.0,6.0,0.0155
0.001,2.5,0.6,10.0,6.0,0.0075
0.001,2.5,0.6,10.0,6.0,0.026
0.001,2.5,0.6,10.0,6.0,0.03075
0.001,2.5,0.6,10.0,6.0,0.03975
0.001,2.5,0.6,10.0,6.0,0.02
0.001,2.5,0.6,10.0,6.0,0.01625
0.001,2.5,0.6,10.0,6.0,0.014
0.001,2.5,0.6,10.0,6.0,0.0195
0.001,2.5,0.6,10.0,6.0,0.00575
0.001,2.5,0.6,10.0,6.0,0.01375
0.001,2.5,0.6,10.0,6.0,0.024
0.001,2.5,0.6,10.0,6.0,0.0105
0.001,2.5,0.6,10.0,6.0,0.03325
0.001,2.5,0.6,10.0,6.0,0.01975
0.001,2.5,0.6,10.0,6.0,0.01725
0.001,2.5,0.6,10.0,6.0,0.0415
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.01125
0.001,2.5,0.6,10.0,6.0,0.0105
0.001,2.5,0.6,10.0,6.0,0.018
0.001,2.5,0.6,10.0,6.0,0.00425
0.001,2.5,0.6,10.0,6.0,0.00775
0.001,2.5,0.6,10.0,6.0,0.007
0.001,2.5,0.6,10.0,6.0,0.023
0.001,2.5,0.6,10.0,6.0,0.043
0.001,2.5,0.6,10.0,6.0,0.07175
0.001,2.5,0.6,10.0,6.0,0.013
0.001,2.5,0.6,10.0,6.0,0.0245
0.001,2.5,0.6,10.0,6.0,0.02125
0.001,2.5,0.6,10.0,6.0,0.00775
0.001,2.5,0.6,10.0,6.0,0.0155
0.001,2.5,0.6,10.0,6.0,0.009
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.02425
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.00525
0.001,2.5,0.6,10.0,6.0,0.1065
0.001,2.5,0.6,10.0,6.0,0.049
0.001,2.5,0.6,10.0,6.0,0.00775
0.001,2.5,0.6,10.0,6.0,0.0255
0.001,2.5,0.6,10.0,6.0,0.00775
0.001,2.5,0.6,10.0,6.0,0.0165
0.001,2.5,0.6,10.0,6.0,0.017
0.001,2.5,0.6,10.0,6.0,0.0065
0.001,2.5,0.6,30.0,6.0,0.08
0.001,2.5,0.6,30.0,6.0,0.06525
0.001,2.5,0.6,30.0,6.0,0.142
0.001,2.5,0.6,30.0,6.0,0.03925
0.001,2.5,0.6,30.0,6.0,0.02125
0.001,2.5,0.6,30.0,6.0,0.02675
0.001,2.5,0.6,30.0,6.0,0.1555
0.001,2.5,0.6,30.0,6.0,0.04375
0.001,2.5,0.6,30.0,6.0,0.05475
0.001,2.5,0.6,30.0,6.0,0.03125
0.001,2.5,0.6,30.0,6.0,0.03025
0.001,2.5,0.6,30.0,6.0,0.04425
0.001,2.5,0.6,30.0,6.0,0.084
0.001,2.5,0.6,30.0,6.0,0.04625
0.001,2.5,0.6,30.0,6.0,0.03575
0.001,2.5,0.6,30.0,6.0,0.061
0.001,2.5,0.6,30.0,6.0,0.0615
0.001,2.5,0.6,30.0,6.0,0.0395
0.001,2.5,0.6,30.0,6.0,0.047
0.001,2.5,0.6,30.0,6.0,0.03925
0.001,2.5,0.6,30.0,6.0,0.028
0.001,2.5,0.6,30.0,6.0,0.11525
0.001,2.5,0.6,30.0,6.0,0.10175
0.001,2.5,0.6,30.0,6.0,0.02075
0.001,2.5,0.6,30.0,6.0,0.0315
0.001,2.5,0.6,30.0,6.0,0.06975
0.001,2.5,0.6,30.0,6.0,0.03475
0.001,2.5,0.6,30.0,6.0,0.03425
0.001,2.5,0.6,30.0,6.0,0.0175
0.001,2.5,0.6,30.0,6.0,0.05225
0.001,2.5,0.6,30.0,6.0,0.06525
0.001,2.5,0.6,30.0,6.0,0.03225
0.001,2.5,0.6,30.0,6.0,0.0255
0.001,2.5,0.6,30.0,6.0,0.026
0.001,2.5,0.6,30.0,6.0,0.06675
0.001,2.5,0.6,30.0,6.0,0.02225
0.001,2.5,0.6,30.0,6.0,0.1285
0.001,2.5,0.6,30.0,6.0,0.09925
0.001,2.5,0.6,30.0,6.0,0.03375
0.001,2.5,0.6,30.0,6.0,0.029
0.001,2.5,0.6,30.0,6.0,0.14125
0.001,2.5,0.6,30.0,6.0,0.04575
0.001,2.5,0.6,30.0,6.0,0.0535
0.001,2.5,0.6,30.0,6.0,0.14125
0.001,2.5,0.6,30.0,6.0,0.1085
0.001,2.5,0.6,30.0,6.0,0.02125
0.001,2.5,0.6,30.0,6.0,0.0695
0.001,2.5,0.6,30.0,6.0,0.06775
0.001,2.5,0.6,30.0,6.0,0.03875
0.001,2.5,0.6,30.0,6.0,0.059
0.001,2.5,0.6,30.0,6.0,0.1255
0.001,2.5,0.6,30.0,6.0,0.03225
0.001,2.5,0.6,30.0,6.0,0.17125
0.001,2.5,0.6,30.0,6.0,0.03425
0.001,2.5,0.6,30.0,6.0,0.064
0.001,2.5,0.6,30.0,6.0,0.0405
0.001,2.5,0.6,30.0,6.0,0.07275
0.001,2.5,0.6,30.0,6.0,0.05275
0.001,2.5,0.6,30.0,6.0,0.05225
0.001,2.5,0.6,30.0,6.0,0.0475
0.001,2.5,0.6,30.0,6.0,0.144
0.001,2.5,0.6,30.0,6.0,0.04675
0.001,2.5,0.6,30.0,6.0,0.06975
0.001,2.5,0.6,30.0,6.0,0.07375
0.001,2.5,0.6,30.0,6.0,0.03125
0.001,2.5,0.6,30.0,6.0,0.13175
0.001,2.5,0.6,30.0,6.0,0.0485
0.001,2.5,0.6,30.0,6.0,0.139
0.001,2.5,0.6,30.0,6.0,0.02625
0.001,2.5,0.6,30.0,6.0,0.06525
0.001,2.5,0.6,30.0,6.0,0.03075
0.001,2.5,0.6,30.0,6.0,0.0375
0.001,2.5,0.6,30.0,6.0,0.0285
0.001,2.5,0.6,30.0,6.0,0.06075
0.001,2.5,0.6,30.0,6.0,0.05175
0.001,2.5,0.6,30.0,6.0,0.10875
0.001,2.5,0.6,30.0,6.0,0.02325
0.001,2.5,0.6,30.0,6.0,0.0305
0.001,2.5,0.6,30.0,6.0,0.03475
0.001,2.5,0.6,30.0,6.0,0.05175
0.001,2.5,0.6,30.0,6.0,0.0305
0.001,2.5,0.6,30.0,6.0,0.01575
0.001,2.5,0.6,30.0,6.0,0.02175
0.001,2.5,0.6,30.0,6.0,0.0285
0.001,2.5,0.6,30.0,6.0,0.0315
0.001,2.5,0.6,30.0,6.0,0.03375
0.001,2.5,0.6,30.0,6.0,0.09875
0.001,2.5,0.6,30.0,6.0,0.06975
0.001,2.5,0.6,30.0,6.0,0.03825
0.001,2.5,0.6,30.0,6.0,0.04075
0.001,2.5,0.6,30.0,6.0,0.13525
0.001,2.5,0.6,30.0,6.0,0.11625
0.001,2.5,0.6,30.0,6.0,0.02425
0.001,2.5,0.6,30.0,6.0,0.029
0.001,2.5,0.6,30.0,6.0,0.0265
0.001,2.5,0.6,30.0,6.0,0.04625
0.001,2.5,0.6,30.0,6.0,0.02975
0.001,2.5,0.6,30.0,6.0,0.07825
0.001,2.5,0.6,30.0,6.0,0.07875
0.001,2.5,0.6,30.0,6.0,0.06725
0.001,2.5,0.6,50.0,6.0,0.205
0.001,2.5,0.6,50.0,6.0,0.03225
0.001,2.5,0.6,50.0,6.0,0.0845
0.001,2.5,0.6,50.0,6.0,0.07825
0.001,2.5,0.6,50.0,6.0,0.086
0.001,2.5,0.6,50.0,6.0,0.0345
0.001,2.5,0.6,50.0,6.0,0.05975
0.001,2.5,0.6,50.0,6.0,0.115
0.001,2.5,0.6,50.0,6.0,0.09975
0.001,2.5,0.6,50.0,6.0,0.104
0.001,2.5,0.6,50.0,6.0,0.03825
0.001,2.5,0.6,50.0,6.0,0.14
0.001,2.5,0.6,50.0,6.0,0.05525
0.001,2.5,0.6,50.0,6.0,0.103
0.001,2.5,0.6,50.0,6.0,0.05125
0.001,2.5,0.6,50.0,6.0,0.124
0.001,2.5,0.6,50.0,6.0,0.07575
0.001,2.5,0.6,50.0,6.0,0.11725
0.001,2.5,0.6,50.0,6.0,0.10125
0.001,2.5,0.6,50.0,6.0,0.07875
0.001,2.5,0.6,50.0,6.0,0.089
0.001,2.5,0.6,50.0,6.0,0.095
0.001,2.5,0.6,50.0,6.0,0.14725
0.001,2.5,0.6,50.0,6.0,0.05875
0.001,2.5,0.6,50.0,6.0,0.1915
0.001,2.5,0.6,50.0,6.0,0.0865
0.001,2.5,0.6,50.0,6.0,0.12925
0.001,2.5,0.6,50.0,6.0,0.0505
0.001,2.5,0.6,50.0,6.0,0.06675
0.001,2.5,0.6,50.0,6.0,0.0935
0.001,2.5,0.6,50.0,6.0,0.047
0.001,2.5,0.6,50.0,6.0,0.06175
0.001,2.5,0.6,50.0,6.0,0.08525
0.001,2.5,0.6,50.0,6.0,0.087
0.001,2.5,0.6,50.0,6.0,0.1855
0.001,2.5,0.6,50.0,6.0,0.05125
0.001,2.5,0.6,50.0,6.0,0.0575
0.001,2.5,0.6,50.0,6.0,0.10425
0.001,2.5,0.6,50.0,6.0,0.05525
0.001,2.5,0.6,50.0,6.0,0.2095
0.001,2.5,0.6,50.0,6.0,0.1135
0.001,2.5,0.6,50.0,6.0,0.06325
0.001,2.5,0.6,50.0,6.0,0.056
0.001,2.5,0.6,50.0,6.0,0.108
0.001,2.5,0.6,50.0,6.0,0.1075
0.001,2.5,0.6,50.0,6.0,0.055
0.001,2.5,0.6,50.0,6.0,0.04925
0.001,2.5,0.6,50.0,6.0,0.07725
0.001,2.5,0.6,50.0,6.0,0.0465
0.001,2.5,0.6,50.0,6.0,0.158
0.001,2.5,0.6,50.0,6.0,0.0805
0.001,2.5,0.6,50.0,6.0,0.0835
0.001,2.5,0.6,50.0,6.0,0.05425
